HELLOFRESH_WEEK,Brand,BOX_ID,DU_ID,DELIVERY_REGION,DELIVERY_DATE,DC,Carrier,TRACKING_CODE,WEEKDAY,PACKING_DAY,CUSTOMER_ID,STATE,POSTCODE,TIME_IN_TRANSIT,MESSAGE,CARRIER_CREATE_TIME,local_datetime,Local Date,Responsible Party,OTP Groups,DELIVERED,Error?,COMPLAINT,DETAIL_1,是否看照片
2023-W12,ER,ER34553257,E345532570,AZ_AXLE-LAXCA_EP,3/21/2023,AZ,AXLE,SCD1970110400755873,Tuesday,Monday,7397560,CA,92105,1,SHIPMENT.DROPOFF_SUCCEEDED,3/23/2023 12:02:12 上午,3/22/2023 5:02:12 下午,3/22/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,ER,ER34553683,E345536830,AZ_AXLE-LAXCA_EP,3/21/2023,AZ,AXLE,SCD1970110400756990,Tuesday,Monday,1054641,CA,92116,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 3:57:19 下午,3/22/2023 8:57:19 上午,3/22/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,ER,ER34553959,E345539590,AZ_AXLE-LAXCA_EP,3/21/2023,AZ,AXLE,SCD1970110400755834,Tuesday,Monday,7391882,CA,90045,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 5:46:52 下午,3/22/2023 10:46:52 上午,3/22/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,ER,ER34554616,E345546160,AZ_AXLE-LAXCA_EP,3/21/2023,AZ,AXLE,SCD1970110400756386,Tuesday,Monday,5823051,CA,92109,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 3:13:03 下午,3/22/2023 8:13:03 上午,3/22/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,ER,ER34554707,E345547070,AZ_AXLE-LAXCA_EP,3/21/2023,AZ,AXLE,SCD1970110400755884,Tuesday,Monday,7040816,CA,92101,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 4:39:46 下午,3/22/2023 9:39:46 上午,3/22/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,ER,ER34555462,E345554620,AZ_AXLE-LAXCA_EP,3/21/2023,AZ,AXLE,SCD1970110400755871,Tuesday,Monday,7476854,CA,92117,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 2:21:46 下午,3/22/2023 7:21:46 上午,3/22/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,ER,ER34555844,E345558440,AZ_AXLE-LAXCA_EP,3/21/2023,AZ,AXLE,SCD1970110400755920,Tuesday,Monday,7534688,CA,92114,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 8:34:58 下午,3/22/2023 1:34:58 下午,3/22/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,ER,ER34555905,E345559050,AZ_AXLE-LAXCA_EP,3/21/2023,AZ,AXLE,SCD1970110400756326,Tuesday,Monday,6328678,CA,92115,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 4:29:44 下午,3/22/2023 9:29:44 上午,3/22/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,ER,ER34566968,E345669680,AZ_AXLE-LAXCA_EP,3/22/2023,AZ,AXLE,SCD1970110400757921,Wednesday,Tuesday,7611652,CA,91710,1,SHIPMENT.DROPOFF_SUCCEEDED,3/23/2023 3:41:12 下午,3/23/2023 8:41:12 上午,3/23/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,ER,ER34569329,E345693290,AZ_AXLE-SALCA_EP,3/22/2023,AZ,AXLE,SCD1970110400757625,Wednesday,Monday,5103987,CA,95037,2,SHIPMENT.DROPOFF_SUCCEEDED,3/23/2023 11:31:40 上午,3/23/2023 4:31:40 上午,3/23/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,ER,ER34580497,E345804970,AZ_AXLE-LAXCA_EP,3/22/2023,AZ,AXLE,SCD1970110400758157,Wednesday,Tuesday,2937490,CA,92058,1,SHIPMENT.DROPOFF_SUCCEEDED,3/23/2023 6:19:36 下午,3/23/2023 11:19:36 上午,3/23/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,ER,ER34582198,E345821980,AZ_AXLE-SALCA_EP,3/22/2023,AZ,AXLE,SCD1970110400757712,Wednesday,Monday,6643537,CA,95046,2,SHIPMENT.DROPOFF_SUCCEEDED,3/23/2023 12:21:17 下午,3/23/2023 5:21:17 上午,3/23/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,ER,ER34583704,E345837040,AZ_AXLE-SALCA_EP,3/22/2023,AZ,AXLE,SCD1970110400758083,Wednesday,Monday,2645354,CA,95037,2,SHIPMENT.DROPOFF_SUCCEEDED,3/23/2023 11:03:32 上午,3/23/2023 4:03:32 上午,3/23/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,ER,ER34584186,E345841860,AZ_AXLE-SALCA_EP,3/22/2023,AZ,AXLE,SCD1970110400757820,Wednesday,Monday,7547700,CA,95037,2,SHIPMENT.DROPOFF_SUCCEEDED,3/23/2023 10:27:35 上午,3/23/2023 3:27:35 上午,3/23/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,ER,ER34586438,E345864380,AZ_AXLE-SALCA_EP,3/22/2023,AZ,AXLE,SCD1970110400758124,Wednesday,Monday,7446142,CA,94565,2,SHIPMENT.DROPOFF_SUCCEEDED,3/23/2023 6:13:16 下午,3/23/2023 11:13:16 上午,3/23/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,ER,ER34608348,E346083480,AZ_AXLE-LAXCA_EP,3/23/2023,AZ,AXLE,SCD1970110400758583,Thursday,Wednesday,1489309,CA,90012,1,SHIPMENT.DROPOFF_SUCCEEDED,3/24/2023 2:02:48 下午,3/24/2023 7:02:48 上午,3/24/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,ER,ER34615570,E346155700,AZ_AXLE-LAXCA_EP,3/23/2023,AZ,AXLE,SCD1970110400758649,Thursday,Wednesday,4055270,CA,90036,1,SHIPMENT.DROPOFF_SUCCEEDED,3/24/2023 5:38:19 下午,3/24/2023 10:38:19 上午,3/24/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,ER,ER34635379,E346353790,AZ_AXLE-LAXCA_EP,3/24/2023,AZ,AXLE,SCD1970110400759841,Friday,Thursday,4483397,CA,92040,1,SHIPMENT.DROPOFF_EN_ROUTE,3/25/2023 11:14:16 下午,3/25/2023 4:14:16 下午,3/25/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,ER,ER34642706,E346427060,AZ_AXLE-LAXCA_EP,3/24/2023,AZ,AXLE,SCD1970110400759626,Friday,Thursday,7553456,CA,90010,1,SHIPMENT.DROPOFF_SUCCEEDED,3/25/2023 4:22:01 下午,3/25/2023 9:22:01 上午,3/25/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US264176347,H2641763470,AZ_AXLE-LAXCA,3/21/2023,AZ,AXLE,SCD0970110406486559,Tuesday,Monday,48691028,CA,90015,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 5:00:15 下午,3/22/2023 10:00:15 上午,3/22/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266271419,H2662714190,NJ_AXLE-JFKNY,3/24/2023,NJ,AXLE,SCD0970110406506213,Friday,Thursday,7235050,NY,10467,1,SHIPMENT.DROPOFF_SUCCEEDED,3/25/2023 1:35:49 下午,3/25/2023 9:35:49 上午,3/25/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266276423,H2662764230,AZ_AXLE-LAXCA,3/21/2023,AZ,AXLE,SCD0970110406486618,Tuesday,Monday,3031366,CA,92115,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 3:59:06 下午,3/22/2023 8:59:06 上午,3/22/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266464647,H2664646470,AZ_AXLE-LAXCA,3/21/2023,AZ,AXLE,SCD0970110406486641,Tuesday,Monday,48909044,CA,92107,1,SHIPMENT.DROPOFF_SUCCEEDED,3/22/2023 4:09:55 下午,3/22/2023 9:09:55 上午,3/22/2023,FINAL MILE,Late +1,1,1,late_delivery_2_or_more_days,,否
2023-W12,US,US266599925,H2665999250,AZ_AXLE-SALCA,3/20/2023,AZ,AXLE,SCD0008698900495764,Monday,Saturday,48914851,CA,94536,2,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 4:15:42 下午,3/21/2023 9:15:42 上午,3/21/2023,FINAL MILE,Late +1,1,1,late_delivery_1_day,1_day_late,否
2023-W12,US,US266605916,H2666059160,NJ_AXLE-JFKNY,3/19/2023,NJ,AXLE,SCD0970110406452919,Sunday,Saturday,48927553,NY,10005,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 3:05:18 下午,3/20/2023 11:05:18 上午,3/20/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266767223,H2667672230,NJ_AXLE-PHLPA,3/19/2023,NJ,AXLE,SCD0970110406452799,Sunday,Saturday,48939795,PA,19122,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 2:51:06 下午,3/20/2023 10:51:06 上午,3/20/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266772579,H2667725790,AZ_AXLE-SALCA,3/20/2023,AZ,AXLE,SCD0008698900495863,Monday,Saturday,48952478,CA,94578,2,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 1:56:22 下午,3/21/2023 6:56:22 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266773679,H2667736790,NJ_AXLE-JFKNY,3/19/2023,NJ,AXLE,SCD0970110406452895,Sunday,Saturday,48955226,NY,11237,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 3:49:48 下午,3/20/2023 11:49:48 上午,3/20/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266774090,H2667740900,NW_AXLE-LAXCA,3/20/2023,NW,AXLE,SCD0970110406476378,Monday,Sunday,48956004,CA,92058,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 2:26:47 下午,3/21/2023 7:26:47 上午,3/21/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266780497,H2667804970,NW_AXLE-SALCA,3/18/2023,NW,AXLE,SCD0970110406433358,Saturday,Friday,48286801,CA,94122,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 8:12:12 下午,3/19/2023 1:12:12 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266781901,H2667819010,NW_AXLE-LAXCA,3/18/2023,NW,AXLE,SCD0970110406432371,Saturday,Friday,47321834,CA,90007,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 1:10:07 上午,3/19/2023 6:10:07 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266789530,H2667895300,AZ_AXLE-SALCA,3/18/2023,AZ,AXLE,SCD0008698900490893,Saturday,Thursday,37277719,CA,95076,2,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 5:05:16 下午,3/19/2023 10:05:16 上午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266792128,H2667921280,AZ_AXLE-LAXCA,3/18/2023,AZ,AXLE,SCD0970110406433445,Saturday,Friday,46386537,CA,92102,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 9:52:57 下午,3/19/2023 2:52:57 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266792140,H2667921400,NW_AXLE-SALCA,3/18/2023,NW,AXLE,SCD0970110406435036,Saturday,Friday,32094854,CA,94558,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 10:16:19 下午,3/19/2023 3:16:19 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266792626,H2667926260,NJ_AXLE-JFKNY,3/18/2023,NJ,AXLE,SCD0970110406433540,Saturday,Friday,41226620,NY,10032,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 6:42:03 下午,3/19/2023 2:42:03 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266800634,H2668006340,NW_AXLE-LAXCA,3/18/2023,NW,AXLE,SCD0970110406430476,Saturday,Friday,23600428,CA,90046,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 9:59:29 下午,3/19/2023 2:59:29 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266802000,H2668020000,AZ_AXLE-LAXCA,3/18/2023,AZ,AXLE,SCD0970110406429528,Saturday,Friday,2589783,CA,90803,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 6:30:09 下午,3/19/2023 11:30:09 上午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266803076,H2668030760,NW_AXLE-LAXCA,3/19/2023,NW,AXLE,SCD0970110406444263,Sunday,Saturday,48099025,CA,92649,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 1:56:09 上午,3/20/2023 6:56:09 下午,3/20/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266803716,H2668037160,AZ_AXLE-LAXCA,3/18/2023,AZ,AXLE,SCD0970110406436326,Saturday,Friday,39188940,CA,90010,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 10:22:14 下午,3/19/2023 3:22:14 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266812374,H2668123740,AZ_AXLE-LAXCA,3/18/2023,AZ,AXLE,SCD0970110406434525,Saturday,Friday,48627585,CA,90631,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 3:43:13 下午,3/19/2023 8:43:13 上午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266813884,H2668138840,AZ_AXLE-LAXCA,3/18/2023,AZ,AXLE,SCD0970110406433186,Saturday,Friday,46576309,CA,90028,1,SHIPMENT.DROPOFF_EN_ROUTE,3/19/2023 10:31:09 下午,3/19/2023 3:31:09 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266814378,H2668143780,NJ_AXLE-EWRNJ,3/18/2023,NJ,AXLE,SCD0970110406431119,Saturday,Friday,41655940,NJ,8753,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 3:19:08 下午,3/21/2023 11:19:08 上午,3/21/2023,FINAL MILE,Late +2,1,0,,,否
2023-W12,US,US266818220,H2668182200,NJ_AXLE-JFKNY,3/18/2023,NJ,AXLE,SCD0970110406434487,Saturday,Friday,47024989,NY,11209,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 3:30:30 下午,3/19/2023 11:30:30 上午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266818417,H2668184170,NW_AXLE-SALCA,3/18/2023,NW,AXLE,SCD0970110406436146,Saturday,Friday,38584865,CA,94922,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 7:54:00 下午,3/19/2023 12:54:00 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266818428,H2668184280,NJ_AXLE-JFKNY,3/18/2023,NJ,AXLE,SCD0970110406432502,Saturday,Friday,28093250,NY,11102,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 5:34:20 下午,3/20/2023 1:34:20 下午,3/20/2023,FINAL MILE,Late +2,1,0,,,否
2023-W12,US,US266824137,H2668241370,AZ_AXLE-LAXCA,3/18/2023,AZ,AXLE,SCD0970110406429392,Saturday,Friday,42143107,CA,90025,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 6:11:54 下午,3/19/2023 11:11:54 上午,3/19/2023,FINAL MILE,Late +1,1,1,late_delivery_1_day,1_day_late,否
2023-W12,US,US266824891,H2668248910,AZ_AXLE-LAXCA,3/18/2023,AZ,AXLE,SCD0970110406434710,Saturday,Friday,46682228,CA,92108,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 9:36:44 下午,3/19/2023 2:36:44 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266829812,H2668298120,NW_AXLE-LAXCA,3/18/2023,NW,AXLE,SCD0970110406431197,Saturday,Friday,47265841,CA,90038,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 8:11:12 下午,3/19/2023 1:11:12 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266833783,H2668337830,AZ_AXLE-LAXCA,3/18/2023,AZ,AXLE,SCD0970110406429979,Saturday,Friday,34656200,CA,90815,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 4:47:00 下午,3/19/2023 9:47:00 上午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266835641,H2668356410,AZ_AXLE-SALCA,3/18/2023,AZ,AXLE,SCD0008698900490140,Saturday,Thursday,3162936,CA,94558,2,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 10:26:43 下午,3/19/2023 3:26:43 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266840612,H2668406120,AZ_AXLE-LAXCA,3/18/2023,AZ,AXLE,SCD0970110406436361,Saturday,Friday,40739179,CA,90014,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 3:16:34 下午,3/19/2023 8:16:34 上午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266849703,H2668497030,NW_AXLE-LAXCA,3/18/2023,NW,AXLE,SCD0970110406436153,Saturday,Friday,41950124,CA,92130,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 2:10:45 上午,3/19/2023 7:10:45 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266849976,H2668499760,NW_AXLE-LAXCA,3/18/2023,NW,AXLE,SCD0970110406434171,Saturday,Friday,48666368,CA,90814,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 9:05:36 下午,3/20/2023 2:05:36 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266856092,H2668560920,NW_AXLE-LAXCA,3/18/2023,NW,AXLE,SCD0970110406433836,Saturday,Friday,47831622,CA,92878,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 5:53:14 下午,3/19/2023 10:53:14 上午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266858244,H2668582440,NW_AXLE-LAXCA,3/18/2023,NW,AXLE,SCD0970110406429809,Saturday,Friday,44585343,CA,90064,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 9:50:59 下午,3/19/2023 2:50:59 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266865213,H2668652130,NJ_AXLE-JFKNY,3/18/2023,NJ,AXLE,SCD0970110406432114,Saturday,Friday,46672821,NY,11204,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 5:55:54 下午,3/19/2023 1:55:54 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266865943,H2668659430,AZ_AXLE-LAXCA,3/18/2023,AZ,AXLE,SCD0970110406436322,Saturday,Friday,45068341,CA,90804,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 3:58:42 下午,3/19/2023 8:58:42 上午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266874930,H2668749300,NJ_AXLE-EWRNJ,3/18/2023,NJ,AXLE,SCD0970110406431011,Saturday,Friday,34501177,NJ,7734,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 4:36:20 下午,3/21/2023 12:36:20 下午,3/21/2023,FINAL MILE,Late +2,1,0,,,否
2023-W12,US,US266876828,H2668768280,NW_AXLE-LAXCA,3/18/2023,NW,AXLE,SCD0970110406432214,Saturday,Friday,45712087,CA,90701,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 5:36:59 下午,3/19/2023 10:36:59 上午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266877607,H2668776070,AZ_AXLE-LAXCA,3/18/2023,AZ,AXLE,SCD0970110406435198,Saturday,Friday,46745708,CA,90048,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 12:33:37 上午,3/19/2023 5:33:37 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266877608,H2668776080,NW_AXLE-LAXCA,3/18/2023,NW,AXLE,SCD0970110406434376,Saturday,Friday,31184618,CA,92019,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 5:41:01 下午,3/19/2023 10:41:01 上午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266879032,H2668790320,NW_AXLE-LAXCA,3/18/2023,NW,AXLE,SCD0970110406432407,Saturday,Friday,46646409,CA,91351,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 4:53:56 下午,3/19/2023 9:53:56 上午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266880481,H2668804810,NW_AXLE-LAXCA,3/18/2023,NW,AXLE,SCD0970110406430072,Saturday,Friday,30064076,CA,90069,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 11:39:11 下午,3/19/2023 4:39:11 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266883885,H2668838850,NW_AXLE-LAXCA,3/18/2023,NW,AXLE,SCD0970110406433211,Saturday,Friday,29485712,CA,90025,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 9:33:54 下午,3/19/2023 2:33:54 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266885842,H2668858420,NJ_AXLE-PHLPA,3/18/2023,NJ,AXLE,SCD0970110406430253,Saturday,Friday,13470868,PA,19123,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 2:42:25 下午,3/19/2023 10:42:25 上午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266971934,H2669719340,AZ_AXLE-SALCA,3/18/2023,AZ,AXLE,SCD0008698900491116,Saturday,Thursday,48960967,CA,95130,2,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 6:38:15 下午,3/19/2023 11:38:15 上午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266973459,H2669734590,AZ_AXLE-LAXCA,3/18/2023,AZ,AXLE,SCD0970110406437194,Saturday,Friday,48965197,CA,90701,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 5:32:02 下午,3/19/2023 10:32:02 上午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266976616,H2669766160,AZ_AXLE-LAXCA,3/19/2023,AZ,AXLE,SCD0970110406453143,Sunday,Saturday,48972739,CA,90014,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 11:36:04 下午,3/20/2023 4:36:04 下午,3/20/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266979556,H2669795560,AZ_AXLE-LAXCA,3/18/2023,AZ,AXLE,SCD0970110406437097,Saturday,Friday,48979317,CA,90036,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 2:30:13 下午,3/19/2023 7:30:13 上午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266980765,H2669807650,AZ_AXLE-LAXCA,3/18/2023,AZ,AXLE,SCD0970110406437222,Saturday,Friday,48982501,CA,90291,1,SHIPMENT.DROPOFF_SUCCEEDED,3/19/2023 8:05:21 下午,3/19/2023 1:05:21 下午,3/19/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266981233,H2669812330,NJ_AXLE-JFKNY,3/19/2023,NJ,AXLE,SCD0970110406447747,Sunday,Saturday,44288215,NY,10280,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 9:30:31 下午,3/20/2023 5:30:31 下午,3/20/2023,FINAL MILE,Late +1,1,1,late_delivery_1_day,1_day_late,否
2023-W12,US,US266981934,H2669819340,NJ_AXLE-JFKNY,3/19/2023,NJ,AXLE,SCD0970110406447800,Sunday,Saturday,29902070,NY,11237,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 1:38:02 下午,3/20/2023 9:38:02 上午,3/20/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266982142,H2669821420,NW_AXLE-LAXCA,3/19/2023,NW,AXLE,SCD0970110406450418,Sunday,Saturday,48488042,CA,92883,1,SHIPMENT.DROPOFF_SUCCEEDED,3/21/2023 12:42:23 上午,3/20/2023 5:42:23 下午,3/20/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266982929,H2669829290,NJ_AXLE-JFKNY,3/19/2023,NJ,AXLE,SCD0970110406444198,Sunday,Saturday,5544578,NY,10025,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 12:46:25 下午,3/20/2023 8:46:25 上午,3/20/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266983558,H2669835580,NJ_AXLE-JFKNY,3/19/2023,NJ,AXLE,SCD0970110406444136,Sunday,Saturday,39079644,NY,10039,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 3:55:15 下午,3/20/2023 11:55:15 上午,3/20/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266983732,H2669837320,NJ_AXLE-JFKNY,3/19/2023,NJ,AXLE,SCD0970110406444110,Sunday,Saturday,48843404,NY,10002,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 7:17:37 下午,3/20/2023 3:17:37 下午,3/20/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266983981,H2669839810,NJ_AXLE-JFKNY,3/19/2023,NJ,AXLE,SCD0970110406452260,Sunday,Saturday,48483500,NY,10011,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 8:24:26 下午,3/20/2023 4:24:26 下午,3/20/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266984804,H2669848040,NJ_AXLE-JFKNY,3/19/2023,NJ,AXLE,SCD0970110406450026,Sunday,Saturday,9073096,NY,11103,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 7:47:48 下午,3/20/2023 3:47:48 下午,3/20/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266985181,H2669851810,NJ_AXLE-JFKNY,3/19/2023,NJ,AXLE,SCD0970110406451403,Sunday,Saturday,23489030,NY,11218,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 4:56:05 下午,3/20/2023 12:56:05 下午,3/20/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266985946,H2669859460,NJ_AXLE-JFKNY,3/19/2023,NJ,AXLE,SCD0970110406450021,Sunday,Saturday,19095911,NY,11206,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 3:24:06 下午,3/20/2023 11:24:06 上午,3/20/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266986735,H2669867350,NJ_AXLE-JFKNY,3/19/2023,NJ,AXLE,SCD0970110406447567,Sunday,Saturday,7647338,NY,11205,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 2:51:29 下午,3/20/2023 10:51:29 上午,3/20/2023,FINAL MILE,Late +1,1,0,,,否
2023-W12,US,US266986760,H2669867600,NW_AXLE-LAXCA,3/19/2023,NW,AXLE,SCD0970110406451412,Sunday,Saturday,46067256,CA,91604,1,SHIPMENT.DROPOFF_SUCCEEDED,3/20/2023 7:44:12 下午,3/20/2023 12:44:12 下午,3/20/2023,FINAL MILE,Late +1,1,0,,,否
